transaction_id,customer_id,customer_age,customer_gender,country,product_category,product_name,quantity,unit_price,total_price,payment_method,transaction_date
T01212,C1643,31,Male,Germany,Electronics,Headphones,2,663.59,1327.18,Credit Card,2022-04-12
T01213,C1030,38,Male,India,Home,Vacuum Cleaner,3,860.33,2580.99,UPI,2023-01-13
T01214,C1159,18,Other,USA,Clothing,Jacket,5,433.0,2165.0,Net Banking,2022-07-31
T01215,C1720,36,Male,UK,Books,AI Basics,2,455.61,911.22,Debit Card,2023-08-20
T01216,C1558,37,Male,India,Home,Vacuum Cleaner,2,701.11,1402.22,Net Banking,2024-03-28
T01217,C1456,40,Other,Australia,Clothing,Jeans,1,1498.97,1498.97,Cash,2023-07-22
T01218,C1871,41,Female,Australia,Books,AI Basics,5,730.95,3654.75,Debit Card,2022-11-17
T01219,C1493,19,Other,UK,Clothing,Jacket,3,725.71,2177.13,Net Banking,2022-07-07
T01220,C1897,44,Female,UK,Home,Mixer,3,541.34,1624.02,Debit Card,2023-05-20
T01221,C1703,19,Female,UK,Books,NLP with Transformers,3,277.91,833.73,Credit Card,2023-05-17
T01222,C1264,42,Male,USA,Home,Vacuum Cleaner,4,612.92,2451.68,Cash,2024-04-19
T01223,C1474,20,Male,Germany,Home,Desk Lamp,4,1423.75,5695.0,Credit Card,2023-04-13
T01224,C1867,42,Male,USA,Books,AI Basics,4,1432.61,5730.44,Debit Card,2022-05-08
T01225,C1572,22,Male,Germany,Books,Data Science 101,1,931.92,931.92,Net Banking,2024-05-11
T01226,C1082,40,Male,Germany,Electronics,Laptop,2,957.91,1915.82,Credit Card,2023-12-27
T01227,C1639,58,Male,Australia,Home,Mixer,1,1379.47,1379.47,Debit Card,2022-04-15
T01228,C1000,31,Other,Canada,Books,AI Basics,3,463.81,1391.43,Debit Card,2023-04-24
T01229,C1458,47,Female,USA,Home,Office Chair,2,992.33,1984.66,Credit Card,2023-10-02
T01230,C1488,25,Female,UK,Home,Vacuum Cleaner,1,721.02,721.02,Credit Card,2023-10-24
T01231,C1381,56,Female,Germany,Clothing,Sneakers,2,1144.79,2289.58,UPI,2022-04-13
T01232,C1396,58,Female,USA,Electronics,Laptop,3,1128.89,3386.67,Credit Card,2023-05-16
T01233,C1443,45,Male,Germany,Clothing,T-Shirt,2,1243.87,2487.74,UPI,2022-07-28
T01234,C1625,47,Female,Canada,Clothing,Sneakers,4,388.41,1553.64,Net Banking,2023-03-30
T01235,C1363,53,Female,USA,Home,Office Chair,3,187.96,563.88,Net Banking,2023-10-15
T01236,C1395,53,Female,UK,Books,NLP with Transformers,4,1089.82,4359.28,Cash,2022-11-18
T01237,C1539,20,Male,Canada,Electronics,Headphones,5,775.4,3877.0,Cash,2022-07-13
T01238,C1034,51,Female,USA,Electronics,Smartwatch,1,1293.73,1293.73,Cash,2022-11-26
T01239,C1509,28,Other,Australia,Clothing,T-Shirt,5,536.89,2684.45,Net Banking,2022-03-17
T01240,C1706,39,Other,Canada,Books,AI Basics,3,1378.52,4135.56,Cash,2023-11-11
T01241,C1175,40,Female,Germany,Clothing,Jeans,4,1288.42,5153.68,UPI,2024-01-26
T01242,C1947,47,Female,India,Home,Mixer,5,1365.04,6825.2,Cash,2022-08-15
T01243,C1921,24,Female,India,Clothing,Sneakers,4,1096.88,4387.52,UPI,2022-10-12
T01244,C1102,44,Male,UK,Books,Data Science 101,3,132.0,396.0,UPI,2022-04-24
T01245,C1449,63,Male,Canada,Electronics,Laptop,1,332.56,332.56,Cash,2022-02-06
T01246,C1961,55,Male,Australia,Books,NLP with Transformers,4,804.61,3218.44,Net Banking,2023-03-27
T01247,C1032,31,Male,UK,Home,Mixer,3,541.82,1625.46,UPI,2022-09-20
T01248,C1413,24,Female,UK,Clothing,Jeans,2,747.99,1495.98,Debit Card,2023-05-13
T01249,C1591,32,Male,Australia,Electronics,Headphones,5,1152.48,5762.4,Credit Card,2023-10-24
T01250,C1447,35,Other,Australia,Electronics,Smartwatch,3,1204.7,3614.1,Credit Card,2022-12-24
T01251,C1133,31,Other,UK,Clothing,T-Shirt,1,851.96,851.96,Net Banking,2024-04-22
T01252,C1989,65,Female,Australia,Books,Data Science 101,4,1479.73,5918.92,Debit Card,2023-02-20
T01253,C1868,61,Male,India,Electronics,Laptop,2,1380.04,2760.08,Debit Card,2022-04-23
T01254,C1345,33,Other,India,Electronics,Headphones,2,168.48,336.96,Cash,2022-10-18
T01255,C1082,44,Other,Canada,Electronics,Smartphone,5,100.45,502.25,Net Banking,2022-12-31
T01256,C1142,20,Male,UK,Home,Office Chair,4,1285.87,5143.48,Net Banking,2022-01-17
T01257,C1233,19,Other,USA,Home,Vacuum Cleaner,2,625.33,1250.66,UPI,2022-08-29
T01258,C1285,30,Male,UK,Home,Office Chair,2,1271.81,2543.62,Debit Card,2022-08-14
T01259,C1982,44,Female,Australia,Books,NLP with Transformers,3,53.39,160.17,UPI,2024-02-09
T01260,C1113,54,Male,USA,Home,Office Chair,2,1064.34,2128.68,Debit Card,2023-01-25
T01261,C1809,47,Male,India,Electronics,Smartphone,4,85.14,340.56,Debit Card,2023-06-22
T01262,C1900,53,Other,Australia,Books,Data Science 101,2,135.9,271.8,Net Banking,2022-04-03
T01263,C1901,24,Female,Australia,Clothing,Sneakers,2,1284.16,2568.32,Credit Card,2024-04-04
T01264,C1789,62,Male,India,Electronics,Smartphone,4,138.29,553.16,Debit Card,2023-11-06
T01265,C1766,39,Female,Germany,Electronics,Headphones,5,1385.36,6926.8,UPI,2023-12-31
T01266,C1474,18,Female,India,Home,Vacuum Cleaner,4,430.83,1723.32,Credit Card,2022-05-31
T01267,C1809,39,Male,UK,Books,AI Basics,2,763.35,1526.7,Cash,2023-09-07
T01268,C1107,65,Other,Canada,Electronics,Laptop,2,307.42,614.84,Credit Card,2022-05-17
T01269,C1175,50,Other,Canada,Electronics,Laptop,3,885.3,2655.9,Debit Card,2023-01-19
T01270,C1171,60,Female,UK,Books,Deep Learning,4,445.56,1782.24,Debit Card,2022-12-14
T01271,C1327,34,Female,Canada,Books,NLP with Transformers,5,616.39,3081.95,Cash,2022-03-28
T01272,C1804,61,Female,Germany,Home,Office Chair,4,296.5,1186.0,Net Banking,2023-10-21
T01273,C1937,18,Female,Canada,Electronics,Headphones,3,533.13,1599.39,Credit Card,2024-01-01
T01274,C1014,41,Male,Australia,Books,Data Science 101,3,226.56,679.68,Net Banking,2024-04-13
T01275,C1470,37,Female,UK,Books,Deep Learning,4,1065.27,4261.08,Credit Card,2022-08-06
T01276,C1372,62,Other,Australia,Home,Mixer,4,308.35,1233.4,Cash,2024-05-17
T01277,C1929,50,Male,Australia,Clothing,Jeans,2,1234.5,2469.0,Debit Card,2022-01-17
T01278,C1952,34,Other,India,Books,NLP with Transformers,2,385.0,770.0,Credit Card,2024-05-25
T01279,C1230,34,Other,USA,Clothing,Jacket,5,793.34,3966.7,Net Banking,2024-03-11
T01280,C1009,57,Male,Canada,Home,Vacuum Cleaner,5,928.12,4640.6,Credit Card,2022-07-28
T01281,C1686,18,Female,Australia,Clothing,Jacket,4,465.6,1862.4,Credit Card,2023-12-28
T01282,C1625,19,Other,India,Books,AI Basics,3,847.53,2542.59,Debit Card,2022-05-02
T01283,C1191,48,Female,Australia,Electronics,Smartphone,1,1067.1,1067.1,Credit Card,2024-02-21
T01284,C1161,63,Female,Germany,Home,Mixer,2,824.8,1649.6,Credit Card,2023-07-26
T01285,C1018,23,Male,USA,Home,Mixer,5,644.46,3222.3,Credit Card,2023-11-07
T01286,C1269,25,Other,Germany,Clothing,Jeans,4,444.33,1777.32,Net Banking,2023-02-18
T01287,C1545,24,Other,UK,Home,Desk Lamp,3,688.56,2065.68,Debit Card,2023-08-02
T01288,C1105,64,Other,Australia,Books,NLP with Transformers,2,1235.74,2471.48,Debit Card,2022-03-07
T01289,C1207,62,Male,Australia,Clothing,T-Shirt,1,1353.59,1353.59,Net Banking,2023-07-10
T01290,C1869,56,Female,USA,Clothing,Sneakers,2,1211.2,2422.4,Debit Card,2023-11-15
T01291,C1827,65,Other,Germany,Clothing,Jeans,3,1105.46,3316.38,Debit Card,2022-01-18
T01292,C1194,36,Male,UK,Electronics,Smartwatch,3,34.5,103.5,Credit Card,2023-11-07
T01293,C1943,34,Female,UK,Electronics,Smartphone,2,916.28,1832.56,UPI,2024-01-15
T01294,C1820,32,Male,USA,Home,Desk Lamp,1,1312.52,1312.52,Debit Card,2023-12-05
T01295,C1094,31,Other,UK,Clothing,Jeans,4,970.89,3883.56,Net Banking,2022-04-09
T01296,C1742,58,Female,Germany,Home,Desk Lamp,2,267.47,534.94,Net Banking,2024-02-25
T01297,C1560,45,Male,India,Books,Data Science 101,1,1007.1,1007.1,Debit Card,2022-11-16
T01298,C1783,20,Male,Australia,Clothing,T-Shirt,2,1067.36,2134.72,Net Banking,2024-01-22
T01299,C1468,25,Male,UK,Electronics,Smartwatch,2,1484.28,2968.56,Debit Card,2023-12-03
T01300,C1112,19,Other,Canada,Books,Data Science 101,5,81.54,407.7,Cash,2022-10-23
T01301,C1292,43,Other,Canada,Home,Desk Lamp,3,1105.86,3317.58,Cash,2022-06-29
T01302,C1034,33,Male,USA,Clothing,Jeans,5,567.21,2836.05,Cash,2022-07-16
T01303,C1788,54,Other,UK,Books,Deep Learning,4,412.48,1649.92,Credit Card,2023-12-17
T01304,C1043,55,Female,India,Home,Desk Lamp,1,1118.67,1118.67,UPI,2024-01-25
T01305,C1707,60,Male,UK,Electronics,Laptop,2,313.83,627.66,Net Banking,2023-02-05
T01306,C1961,52,Female,Germany,Home,Mixer,2,627.12,1254.24,Cash,2023-12-27
T01307,C1464,20,Female,India,Clothing,Sneakers,1,997.52,997.52,Cash,2023-04-13
T01308,C1500,44,Male,UK,Home,Office Chair,3,844.32,2532.96,Cash,2022-02-01
T01309,C1724,42,Male,Australia,Electronics,Smartphone,4,859.94,3439.76,UPI,2022-07-25
T01310,C1325,26,Other,Australia,Books,NLP with Transformers,1,800.98,800.98,Cash,2023-12-23
T01311,C1351,24,Other,UK,Electronics,Smartphone,3,746.23,2238.69,Net Banking,2023-09-18
T01312,C1232,27,Other,India,Clothing,Sneakers,5,162.13,810.65,UPI,2024-03-08
T01313,C1546,51,Female,Germany,Home,Desk Lamp,2,38.73,77.46,Cash,2023-10-03
T01314,C1391,59,Male,Australia,Electronics,Laptop,4,961.44,3845.76,Debit Card,2024-06-12
T01315,C1496,44,Female,Canada,Books,NLP with Transformers,4,120.85,483.4,Net Banking,2024-03-28
T01316,C1584,63,Other,USA,Electronics,Headphones,4,54.44,217.76,Net Banking,2022-07-05
T01317,C1480,53,Male,Australia,Clothing,T-Shirt,5,1340.07,6700.35,Credit Card,2022-03-14
T01318,C1795,31,Other,UK,Clothing,Sneakers,5,1049.0,5245.0,Net Banking,2022-06-26
T01319,C1402,44,Male,Germany,Clothing,Sneakers,2,976.85,1953.7,Debit Card,2022-03-20
T01320,C1477,37,Male,India,Clothing,Jeans,4,246.31,985.24,Debit Card,2023-10-24
T01321,C1999,51,Female,Germany,Clothing,Jacket,4,778.04,3112.16,Cash,2022-11-13
T01322,C1668,54,Female,UK,Electronics,Smartphone,2,55.85,111.7,UPI,2022-03-22
T01323,C1982,31,Male,UK,Home,Desk Lamp,5,815.24,4076.2,Net Banking,2022-07-02
T01324,C1597,22,Female,Germany,Clothing,Sneakers,1,506.78,506.78,Debit Card,2024-06-16
T01325,C1947,59,Other,Canada,Clothing,Sneakers,5,214.53,1072.65,Cash,2023-06-25
T01326,C1959,20,Female,Canada,Books,NLP with Transformers,4,839.37,3357.48,Credit Card,2023-01-20
T01327,C1618,22,Other,USA,Electronics,Headphones,3,1483.36,4450.08,Cash,2023-05-27
T01328,C1227,18,Male,USA,Electronics,Smartwatch,2,610.86,1221.72,Cash,2024-05-31
T01329,C1230,27,Female,Australia,Clothing,Jeans,5,347.88,1739.4,UPI,2023-11-12
T01330,C1116,32,Male,Germany,Clothing,Jacket,4,404.63,1618.52,UPI,2022-12-03
T01331,C1785,56,Male,Australia,Clothing,Jacket,2,1426.69,2853.38,Net Banking,2022-05-04
T01332,C1233,38,Male,Australia,Home,Office Chair,1,1330.94,1330.94,Cash,2022-12-25
T01333,C1326,18,Female,UK,Books,Data Science 101,1,50.15,50.15,Net Banking,2024-01-21
T01334,C1380,40,Other,UK,Books,Deep Learning,3,403.61,1210.83,Debit Card,2023-06-29
T01335,C1877,48,Female,Canada,Clothing,Jeans,5,187.84,939.2,Net Banking,2023-07-30
T01336,C1173,29,Other,Canada,Electronics,Smartwatch,2,1225.95,2451.9,Net Banking,2022-05-14
T01337,C1200,20,Other,USA,Electronics,Laptop,1,1159.41,1159.41,Cash,2023-01-13
T01338,C1126,36,Other,Canada,Electronics,Headphones,4,948.01,3792.04,Net Banking,2023-06-21
T01339,C1627,29,Male,Australia,Clothing,Sneakers,4,395.98,1583.92,Credit Card,2022-08-31
T01340,C1062,37,Male,Germany,Home,Office Chair,1,275.05,275.05,Debit Card,2022-10-26
T01341,C1763,32,Male,India,Books,Deep Learning,2,1040.56,2081.12,Cash,2022-11-09
T01342,C1242,60,Male,Germany,Books,Deep Learning,4,597.87,2391.48,UPI,2022-07-07
T01343,C1428,54,Other,Australia,Clothing,Jacket,2,1229.42,2458.84,Credit Card,2022-07-11
T01344,C1556,38,Other,USA,Clothing,Jeans,5,201.78,1008.9,Cash,2023-07-19
T01345,C1263,38,Female,Australia,Home,Office Chair,1,180.72,180.72,Cash,2023-07-27
T01346,C1177,39,Female,USA,Home,Vacuum Cleaner,2,1462.8,2925.6,Net Banking,2023-04-02
T01347,C1996,47,Female,Australia,Electronics,Laptop,5,995.1,4975.5,Debit Card,2022-03-25
T01348,C1250,65,Other,Canada,Books,NLP with Transformers,1,830.62,830.62,UPI,2024-04-03
T01349,C1380,26,Female,USA,Books,NLP with Transformers,5,999.18,4995.9,Net Banking,2024-04-03
T01350,C1812,58,Other,India,Clothing,T-Shirt,2,941.37,1882.74,Debit Card,2022-03-26
T01351,C1975,61,Male,Germany,Books,NLP with Transformers,4,371.27,1485.08,Credit Card,2024-04-05
T01352,C1768,39,Male,Australia,Electronics,Laptop,2,664.74,1329.48,Cash,2024-02-25
T01353,C1139,22,Female,Germany,Home,Office Chair,4,197.55,790.2,UPI,2023-04-23
T01354,C1612,48,Female,Canada,Home,Desk Lamp,2,1338.67,2677.34,Credit Card,2023-07-20
T01355,C1354,31,Male,UK,Clothing,Jacket,4,1182.04,4728.16,Credit Card,2024-03-18
T01356,C1429,61,Other,Germany,Clothing,Jeans,5,972.31,4861.55,Credit Card,2022-11-19
T01357,C1568,42,Female,USA,Clothing,Jeans,4,172.44,689.76,Net Banking,2023-03-26
T01358,C1233,60,Female,India,Clothing,T-Shirt,4,428.77,1715.08,Cash,2022-03-18
T01359,C1660,35,Female,Australia,Electronics,Smartwatch,4,78.58,314.32,UPI,2022-02-13
T01360,C1199,60,Female,Germany,Books,Deep Learning,2,489.7,979.4,Cash,2024-02-05
T01361,C1807,47,Other,UK,Electronics,Laptop,2,273.19,546.38,Credit Card,2022-03-10
T01362,C1697,22,Female,India,Books,AI Basics,1,659.67,659.67,UPI,2022-01-04
T01363,C1108,51,Other,UK,Electronics,Headphones,5,137.48,687.4,Debit Card,2023-01-28
T01364,C1962,55,Other,USA,Electronics,Smartwatch,2,564.9,1129.8,Net Banking,2023-11-09
T01365,C1682,60,Female,Australia,Books,NLP with Transformers,5,1305.95,6529.75,Net Banking,2024-01-09
T01366,C1738,31,Female,Germany,Electronics,Smartphone,5,789.24,3946.2,Debit Card,2022-11-12
T01367,C1669,18,Other,Germany,Clothing,T-Shirt,2,559.5,1119.0,Debit Card,2024-01-25
T01368,C1814,46,Other,India,Books,AI Basics,4,348.59,1394.36,Net Banking,2023-11-21
T01369,C1348,55,Other,Canada,Home,Vacuum Cleaner,5,142.09,710.45,Cash,2024-04-05
T01370,C1128,62,Female,Australia,Books,NLP with Transformers,5,1135.05,5675.25,UPI,2023-12-08
T01371,C1420,58,Male,UK,Electronics,Laptop,1,552.93,552.93,Debit Card,2023-02-12
T01372,C1445,20,Male,India,Clothing,Jacket,4,885.7,3542.8,Net Banking,2023-03-25
T01373,C1815,53,Female,Australia,Books,Deep Learning,5,210.78,1053.9,Credit Card,2024-03-16
T01374,C1845,61,Female,UK,Books,AI Basics,4,177.56,710.24,Cash,2023-07-09
T01375,C1806,56,Female,Canada,Books,Deep Learning,4,805.48,3221.92,Credit Card,2023-01-23
T01376,C1073,46,Other,India,Clothing,T-Shirt,2,660.22,1320.44,UPI,2022-11-24
T01377,C1461,47,Male,UK,Clothing,T-Shirt,3,826.78,2480.34,Cash,2023-05-02
T01378,C1967,34,Male,Germany,Home,Office Chair,1,884.7,884.7,Credit Card,2022-08-14
T01379,C1332,20,Male,India,Electronics,Laptop,3,232.37,697.11,Credit Card,2022-05-26
T01380,C1314,39,Other,Australia,Electronics,Laptop,3,112.2,336.6,Debit Card,2023-09-21
T01381,C1942,46,Female,UK,Books,Deep Learning,3,1289.07,3867.21,Credit Card,2023-02-13
T01382,C1941,36,Female,UK,Electronics,Smartwatch,4,106.21,424.84,Credit Card,2023-01-09
T01383,C1433,54,Other,USA,Books,Data Science 101,2,1181.19,2362.38,Debit Card,2024-01-08
T01384,C1323,31,Other,Germany,Books,AI Basics,4,186.17,744.68,Net Banking,2023-09-12
T01385,C1960,37,Female,Canada,Books,NLP with Transformers,4,347.88,1391.52,Credit Card,2023-12-10
T01386,C1812,47,Female,Canada,Books,Deep Learning,3,1269.54,3808.62,Credit Card,2023-03-18
T01387,C1228,21,Female,Canada,Electronics,Laptop,4,259.3,1037.2,Net Banking,2023-07-08
T01388,C1647,57,Other,India,Books,Data Science 101,1,1136.34,1136.34,Credit Card,2024-06-17
T01389,C1672,24,Male,India,Home,Mixer,3,1274.46,3823.38,Debit Card,2024-03-27
T01390,C1459,50,Male,India,Books,Deep Learning,2,474.01,948.02,Net Banking,2022-02-17
T01391,C1173,39,Female,Germany,Electronics,Laptop,2,443.92,887.84,Cash,2022-05-24
T01392,C1791,63,Male,Canada,Home,Office Chair,1,899.74,899.74,Debit Card,2024-01-28
T01393,C1603,31,Male,Australia,Home,Vacuum Cleaner,5,1369.89,6849.45,Net Banking,2023-08-02
T01394,C1842,37,Male,Australia,Electronics,Smartphone,4,1155.27,4621.08,Cash,2022-05-06
T01395,C1597,65,Other,Australia,Clothing,T-Shirt,5,1336.88,6684.4,Credit Card,2024-02-06
T01396,C1170,42,Other,USA,Electronics,Smartphone,3,10.8,32.4,Credit Card,2023-02-15
T01397,C1572,39,Male,Australia,Clothing,Jacket,2,398.85,797.7,Debit Card,2024-04-07
T01398,C1048,57,Female,USA,Home,Vacuum Cleaner,4,1314.03,5256.12,UPI,2024-01-10
T01399,C1021,45,Female,Australia,Books,NLP with Transformers,3,868.67,2606.01,Credit Card,2022-04-18
T01400,C1188,25,Other,Canada,Clothing,Jeans,3,129.08,387.24,Credit Card,2023-06-03
T01401,C1740,56,Female,Canada,Home,Office Chair,5,607.64,3038.2,Net Banking,2022-06-27
T01402,C1059,60,Other,UK,Electronics,Smartphone,2,44.26,88.52,Cash,2023-02-04
T01403,C1362,61,Male,UK,Electronics,Laptop,3,471.32,1413.96,Net Banking,2023-08-19
T01404,C1060,31,Male,Australia,Home,Vacuum Cleaner,1,1069.56,1069.56,Net Banking,2022-07-28
T01405,C1106,40,Male,Australia,Electronics,Smartphone,1,89.2,89.2,Net Banking,2023-04-12
T01406,C1978,34,Male,USA,Electronics,Headphones,3,1413.52,4240.56,Debit Card,2024-05-07
T01407,C1833,26,Male,India,Clothing,T-Shirt,1,1399.6,1399.6,UPI,2022-06-27
T01408,C1734,46,Male,Canada,Clothing,Jacket,1,1450.33,1450.33,Debit Card,2023-06-28
T01409,C1972,21,Female,Canada,Electronics,Smartphone,4,865.48,3461.92,Debit Card,2023-04-22
T01410,C1250,47,Other,India,Electronics,Smartwatch,3,386.35,1159.05,Net Banking,2022-11-21
T01411,C1378,24,Other,USA,Books,NLP with Transformers,4,188.63,754.52,Cash,2024-05-24
T01412,C1776,32,Male,UK,Clothing,Jacket,4,1416.09,5664.36,Cash,2023-09-08
T01413,C1259,61,Male,Germany,Clothing,Sneakers,3,480.81,1442.43,Debit Card,2022-10-24
T01414,C1449,50,Female,Australia,Home,Vacuum Cleaner,4,1420.31,5681.24,Cash,2022-03-09
T01415,C1861,37,Female,Australia,Home,Desk Lamp,1,219.92,219.92,Credit Card,2023-02-08
T01416,C1714,49,Male,USA,Clothing,Sneakers,1,990.16,990.16,Cash,2023-02-27
T01417,C1378,41,Male,India,Books,NLP with Transformers,2,191.87,383.74,Net Banking,2022-04-08
T01418,C1551,41,Female,India,Electronics,Headphones,3,57.01,171.03,Debit Card,2023-11-01
T01419,C1487,48,Female,Germany,Home,Desk Lamp,4,1099.02,4396.08,Net Banking,2023-09-16
T01420,C1537,57,Male,USA,Electronics,Smartwatch,2,1353.18,2706.36,Cash,2022-10-05
T01421,C1554,39,Other,Canada,Home,Mixer,3,824.94,2474.82,Cash,2022-09-24
T01422,C1102,55,Male,Germany,Home,Mixer,3,75.56,226.68,Cash,2023-02-23
T01423,C1392,28,Other,Canada,Clothing,Sneakers,2,785.58,1571.16,Cash,2022-08-25
T01424,C1327,51,Female,USA,Home,Vacuum Cleaner,3,399.17,1197.51,Credit Card,2023-05-11
T01425,C1083,24,Other,Germany,Clothing,Jeans,5,1067.39,5336.95,UPI,2022-09-29
T01426,C1700,22,Other,Canada,Books,AI Basics,2,578.23,1156.46,Debit Card,2022-11-16
T01427,C1847,41,Other,Canada,Books,Deep Learning,2,560.9,1121.8,Debit Card,2023-07-31
T01428,C1274,57,Other,Australia,Home,Vacuum Cleaner,2,272.41,544.82,Net Banking,2023-05-05
T01429,C1801,19,Male,Australia,Home,Office Chair,1,516.29,516.29,UPI,2024-01-31
T01430,C1137,59,Male,India,Books,NLP with Transformers,1,1340.81,1340.81,Cash,2022-09-16
T01431,C1011,18,Male,India,Books,Deep Learning,4,1124.18,4496.72,Net Banking,2022-07-12
T01432,C1958,37,Male,Australia,Electronics,Laptop,4,1273.04,5092.16,Cash,2023-02-24
T01433,C1370,26,Other,Germany,Home,Desk Lamp,2,1091.07,2182.14,UPI,2024-02-17
T01434,C1615,48,Male,Germany,Clothing,Jacket,3,245.21,735.63,UPI,2022-08-12
T01435,C1991,22,Other,USA,Home,Vacuum Cleaner,2,308.39,616.78,Debit Card,2023-08-29
T01436,C1734,21,Male,Germany,Books,NLP with Transformers,1,1104.8,1104.8,Cash,2022-06-19
T01437,C1034,33,Male,Canada,Electronics,Laptop,3,1121.33,3363.99,Cash,2023-08-24
T01438,C1900,49,Other,Australia,Home,Desk Lamp,5,546.53,2732.65,Credit Card,2022-10-28
T01439,C1333,39,Other,Germany,Home,Office Chair,2,1138.17,2276.34,Debit Card,2022-02-08
T01440,C1029,30,Male,USA,Clothing,Jacket,5,1193.65,5968.25,Cash,2022-10-03
T01441,C1598,43,Female,USA,Clothing,T-Shirt,3,560.64,1681.92,Debit Card,2023-02-07
T01442,C1212,63,Other,India,Books,Data Science 101,4,301.49,1205.96,Net Banking,2023-05-20
T01443,C1255,52,Female,USA,Electronics,Laptop,4,1432.22,5728.88,UPI,2023-09-17
T01444,C1079,36,Male,Australia,Home,Mixer,4,983.11,3932.44,UPI,2023-01-19
T01445,C1215,63,Other,Canada,Home,Vacuum Cleaner,4,1181.33,4725.32,Credit Card,2023-01-23
T01446,C1343,48,Male,India,Clothing,T-Shirt,2,225.28,450.56,Credit Card,2023-11-09
T01447,C1078,51,Female,USA,Home,Mixer,3,649.12,1947.36,Credit Card,2024-05-18
T01448,C1953,49,Other,Canada,Books,Deep Learning,1,1202.59,1202.59,Net Banking,2023-02-07
T01449,C1497,58,Female,USA,Electronics,Laptop,5,939.5,4697.5,Cash,2022-02-26
T01450,C1466,32,Female,Australia,Home,Vacuum Cleaner,5,1264.29,6321.45,Debit Card,2023-01-18
T01451,C1155,29,Other,Germany,Clothing,Sneakers,5,156.09,780.45,Debit Card,2022-02-01
T01452,C1117,52,Female,Germany,Books,Deep Learning,3,1002.33,3006.99,Cash,2023-08-23
T01453,C1370,36,Female,Germany,Home,Vacuum Cleaner,1,1370.96,1370.96,Net Banking,2023-04-11
T01454,C1310,53,Other,Canada,Home,Vacuum Cleaner,3,447.05,1341.15,Credit Card,2023-03-29
T01455,C1560,38,Female,UK,Electronics,Smartphone,3,789.95,2369.85,Credit Card,2022-06-22
T01456,C1860,30,Male,Canada,Home,Office Chair,4,856.3,3425.2,UPI,2022-12-20
T01457,C1421,34,Other,Germany,Books,Data Science 101,3,946.59,2839.77,Cash,2023-01-20
T01458,C1954,53,Other,Germany,Clothing,Jacket,1,245.58,245.58,UPI,2022-02-19
T01459,C1225,57,Male,India,Electronics,Smartphone,3,410.12,1230.36,UPI,2024-05-21
T01460,C1742,31,Male,Australia,Electronics,Headphones,3,966.81,2900.43,Net Banking,2022-04-14
T01461,C1896,20,Other,Canada,Books,AI Basics,3,925.25,2775.75,Net Banking,2024-01-17
T01462,C1709,21,Other,Australia,Clothing,Jacket,2,526.43,1052.86,Net Banking,2023-08-03
T01463,C1131,30,Other,USA,Books,Deep Learning,5,717.4,3587.0,Debit Card,2024-05-03
T01464,C1642,48,Female,Germany,Home,Desk Lamp,1,453.75,453.75,UPI,2024-06-05
T01465,C1983,18,Female,India,Books,AI Basics,4,1206.8,4827.2,UPI,2023-05-10
T01466,C1079,57,Female,USA,Electronics,Smartphone,4,1407.65,5630.6,Net Banking,2023-07-25
